"","Symbol","Price/Book Ratio","CurrentRatio","P.E.Ratio","Ask","BookPrice","Name","Market.Capitalization","Earnings.Share","Shares.Outstanding","date","cash","netReceivables","totalCurrentAssets","longTermInvestments","propertyPlantEquipment","goodWill","intangibleAssets","otherAssets","deferredLongTermAssetCharges","totalAssets","otherCurrentLiab","otherLiab","minorityInterest","totalCurrentLiabilities","totalLiab","commonStock","retainedEarnings","treasuryStock","capitalSurplus","otherStockholderEquity","totalStockholderEquity","netTangibleAssets","otherCurrentAssets","accountsPayable","deferredLongTermLiab","shortLongTermDebt","shortTermInvestments","inventory","longTermDebt","X.ticker."
"4926","IH",0.275141282168821,2.01750324304262,NA,3.27,11.3319956117732,"iHuman Inc.",166260448,-0.248,53324500,"2021-09-30",918866000,77432000,1098010000,NA,66819000,NA,18888000,1578000,NA,1185295000,356816000,NA,NA,544242000,562134000,184000,-415116000,-25860000,1063953000,-25860000,623161000,604273000,76873000,36855000,NA,NA,NA,24839000,NA,"IH"
"4927","IHC",1.4919259680059,1.74011574399052,7.952921,56.8,38.044783197832,"Independence Holding Company",837777600,7.137,14760000,"2021-09-30",7946000,8124000,1115536000,64595000,NA,NA,3012000,22477000,NA,1205620000,601253000,NA,-3000,641070000,641070000,18625000,495498000,-74927000,125357000,2320000,564553000,561541000,1074008000,37067000,NA,NA,25458000,NA,NA,"IHC"
"4928","IHG",-4.16377770246305,1.46643109540636,NA,69.21,-16.5474741326841,"Intercontinental Hotels Group",12678703104,-0.011,184016000,"2021-06-30",9.88e+08,6.16e+08,1.66e+09,2.6e+08,4.28e+08,NA,1.248e+09,7.89e+08,1.4e+08,4.385e+09,5.67e+08,1.668e+09,8e+06,1.132e+09,6.174e+09,1.59e+08,6.44e+08,-2.6e+09,NA,-2.6e+09,-1.797e+09,-3.045e+09,5.2e+07,4.81e+08,7.2e+07,NA,NA,4e+06,2.973e+09,"IHG"
"4929","IHIT",0.983579045117908,14.7553630912725,5.2503963,9.28,9.42700011201507,"Invesco High Income 2023 Target",223496176,1.766,24103900,"2021-08-31",1732724,1478707,3211431,304233682,NA,NA,NA,18818,NA,307463931,94865,18818,NA,217645,80236463,236209966,-8982498,NA,NA,NA,227227468,227227468,NA,NA,NA,NA,NA,NA,8e+07,"IHIT"
"4930","IHS",-18.0302641399751,1.16705482344935,39.24528,12.52,-0.692169548078326,"IHS Holding Limited",4094114048,0.318,328054016,"2021-09-30",501491000,297289000,881452000,10000,2004767000,727364000,726398000,230561000,17802000,4570552000,189076000,268199000,13844000,755279000,3330015000,4530870000,-2788089000,-516088000,NA,-516088000,1226693000,-227069000,18158000,314768000,NA,189228000,NA,38841000,1956843000,"IHS"
"4931","IIF",0.98456935754521,19.0095969289827,2.726921,28.27,28.6216500919495,"Morgan Stanley India Investment",315666720,10.334,11201800,"2021-06-30",9626000,278000,9904000,318129000,NA,NA,NA,34000,NA,328067000,39000,6932000,NA,521000,7453000,112000,100905000,NA,219597000,NA,320614000,320614000,NA,NA,NA,NA,NA,NA,NA,"IIF"
"4932","IIIN",2.84766912252964,3.58619587793577,12.243402,41.82,14.6611138583261,"Insteel Industries, Inc.",810517824,3.41,19413600,"2021-10-02",89884000,67917000,246906000,NA,107341000,9745000,7668000,19050000,NA,390710000,4014000,19128000,NA,68849000,88672000,19408000,206384000,-2442000,78688000,-2442000,302038000,284625000,4887000,49443000,106000,NA,NA,79049000,NA,"IIIN"
"4933","IIM",0.950725231032209,1.15487738841825,13.644858,16.1,16.8923668356125,"Invesco Value Municipal Income ",755727360,1.177,47056500,"2021-08-31",NA,16754878,16754878,888705248,NA,NA,NA,374782247,NA,1280242373,71202,302426,NA,14507928,485346713,679364020,115531640,NA,NA,NA,794895660,794895660,NA,9411673,NA,NA,NA,NA,470536359,"IIM"
"4934","IIPR",3.42904387484787,3.11003792103502,49.33203,216.51,62.5670022525629,"Innovative Industrial Propertie",5133697024,4.349,23928300,"2021-09-30",127298000,12125000,139423000,554420000,1401693000,NA,NA,6549000,NA,2102085000,36321000,113421000,NA,44830000,590954000,24000,NA,-65001000,1562099000,-65001000,1497122000,1497122000,NA,2424000,NA,NA,NA,NA,431880000,"IIPR"
"4935","IMAX",4.21775346348412,5.79855128134775,NA,19.57,4.63398327747876,"Imax Corporation",1154757632,-0.917,59082000,"2021-09-30",193008000,179424000,422668000,2089000,260852000,39027000,24094000,122431000,18652000,871161000,398000,130584000,83564000,72892000,450691000,413531000,-237508000,160883000,NA,160887000,336906000,273785000,128000,15584000,NA,NA,NA,38245000,232751000,"IMAX"
"4936","IMPX",-14.3699389527564,0.454704273633454,NA,9.92,-0.861320625,"AEA-Bridges Impact Corp.",495084992,NA,4e+07,"2021-09-30",1090787,NA,1432037,NA,NA,NA,NA,400214519,NA,401646556,NA,432950000,NA,3149381,436099381,1000,-34453825,NA,NA,NA,-34452825,-34452825,NA,3029381,NA,NA,NA,NA,NA,"IMPX"
"4937","INFA",-3.70891341500942,1.27200521121462,NA,31.79,-10.103642963912,"Informatica Inc.",8774428672,-0.277,234150000,"2021-09-30",416967000,368176000,919731000,NA,256893000,2389185000,1091381000,123768000,10324000,4780958000,494701000,137679000,NA,723056000,3666160000,2448000,-1063158000,19498000,2156010000,19498000,1114798000,-2365768000,1093000,21224000,NA,23457000,34799000,NA,2741204000,"INFA"
"4938","INFO",-13.6158945479251,1.29802294361728,81.045166,125.43,-9.22598246872277,"IHS Markit Ltd.",50102407168,1.55,398840992,"2021-08-31",337900000,857800000,2.659e+09,NA,952800000,9445300000,3142400000,2.97e+08,27100000,16496500000,1141800000,614300000,12900000,2048500000,7575600000,4800000,4.069e+09,-3128800000,7.963e+09,2700000,8.908e+09,-3679700000,1463300000,35400000,NA,NA,NA,NA,4.64e+09,"INFO"
"4939","INFY",12.9130790676259,2.16729222520107,38.939392,25.67,1.99023026603359,"Infosys Limited",107695079424,0.66,4190469888,"2021-09-30",2.432e+09,4.072e+09,8.084e+09,1.36e+09,2.474e+09,8.25e+08,2.55e+08,1.297e+09,1.31e+08,1.4295e+10,1.511e+09,5.01e+08,5.7e+07,3.73e+09,4.818e+09,3.28e+08,1.2154e+10,-3.363e+09,3.01e+08,-3.363e+09,9.42e+09,8.34e+09,7.17e+08,4.28e+08,1.21e+08,NA,1.27e+08,9e+06,NA,"INFY"
"4940","ING",1.07120849172402,0.252566968053858,11.612537,15.45,14.3529483963099,"ING Group, N.V.",58052001792,1.324,3775739904,"2021-09-30",1.27781e+11,NA,1.87017e+11,1.48906e+11,2.555e+09,NA,1.246e+09,6.49027e+11,NA,9.88751e+11,2.053e+09,1.7815e+10,9.45e+08,7.40465e+11,9.32367e+11,5.5439e+10,NA,NA,NA,NA,5.5439e+10,5.4193e+10,1.37e+09,7.11281e+11,NA,NA,NA,NA,1.74087e+11,"ING"
"4941","INGR",3.83497042201835,1.87577213452299,41.247433,100.79,26.2114136879489,"Ingredion Incorporated",6688188416,2.437,66535900,"2021-09-30",4.34e+08,1.037e+09,2.733e+09,NA,2.56e+09,9.16e+08,4.24e+08,3.53e+08,1.7e+07,6.986e+09,2.9e+07,4.58e+08,8.7e+07,1.457e+09,3.815e+09,1e+06,3.877e+09,-1.949e+09,1.155e+09,-8.77e+08,3.084e+09,1.744e+09,9.1e+07,9.83e+08,NA,NA,4e+06,1.093e+09,1.748e+09,"INGR"
"4942","INN",1.12341271493113,2.01283741713365,NA,10.17,8.96375797315197,"Summit Hotel Properties, Inc.",1071961536,-1.105,106451000,"2021-09-30",59650000,14209000,109913000,NA,2105304000,NA,NA,33103000,NA,2248320000,NA,NA,145202000,54606000,1148813000,1064000,-247364000,-20925000,1221426000,-20925000,954201000,954201000,28746000,4330000,4249000,NA,NA,NA,1077687000,"INN"
"4943","INSI",0.90823017858745,1.98272177462092,16.676897,19.8,21.7772984126984,"Insight Select Income Fund",211830944,1.186,10710000,"2021-09-30",1005136,3524432,6079709,230242638,NA,NA,NA,NA,NA,236322347,820521,21136,NA,3066345,3087481,107100,26551679,NA,206576087,NA,233234866,233234866,1499671,2110866,NA,NA,NA,NA,NA,"INSI"
"4944","INSP",28.6844014162506,7.60605519335536,NA,234.87,8.05245978339139,"Inspire Medical Systems, Inc.",6319173632,-1.735,27358100,"2021-09-30",210200000,26675000,255495000,9984000,13211000,NA,NA,204000,NA,278894000,NA,124000,NA,33591000,58594000,27000,-276998000,-9000,497280000,-9000,220300000,220300000,NA,9989000,NA,6125000,NA,15574000,18799000,"INSP"
"4945","INST",-5.33545054282806,0.957798722456418,NA,21.5,-3.9940394804307,"Instructure Holdings, Inc.",2992435456,-2.045,140424000,"2021-09-30",227487000,54759000,312183000,NA,26470000,1186676000,663176000,26785000,NA,2215290000,270421000,59910000,NA,325938000,926297000,1404000,-246006000,NA,1533595000,NA,1288993000,-560859000,13106000,22271000,18968000,2235000,NA,NA,514970000,"INST"
"4946","INSW",0.624040553878524,0.814349836440198,NA,15.71,24.4855881641538,"International Seaways, Inc.",758071360,-6.605,49612000,"2021-09-30",108897000,101178000,228781000,146618000,2004465000,NA,NA,61969000,NA,2441833000,NA,781000,29952000,280937000,1197102000,1609602000,-375346000,-19477000,NA,-19477000,1214779000,1214779000,6517000,46217300,7e+05,228005000,NA,2578000,902271000,"INSW"
"4947","INT",4.46056155933876,1.3696272946412,32.11073,27.97,6.24136672533829,"World Fuel Services Corporation",1807865600,0.867,64937700,"2021-09-30",7.96e+08,2032500000,3693200000,2400000,334300000,854700000,659700000,NA,NA,5544300000,377300000,439800000,4100000,2696500000,3620500000,6e+05,1872600000,-143700000,190200000,-143700000,1919700000,405300000,349300000,2024300000,NA,30100000,NA,439300000,463800000,"INT"
"4948","INVH",2.82833428638298,1.41513725605889,97.37194,43.65,15.4578616332472,"Invitation Homes Inc.",26090741760,0.449,596769024,"2021-09-30",569663000,37118000,959364000,318423000,16684896000,258207000,NA,29676000,NA,18250566000,NA,216799000,40265000,677930000,8727321000,5949000,-767232000,-378428000,10622691000,-378428000,9482980000,9224773000,352583000,297073000,16250000,379589000,NA,NA,7813137000,"INVH"
"4949","IO",-0.187277914377643,0.637388647415759,NA,0.9189,-4.8062261538981,"Ion Geophysical Corporation",26658262,-2.089,29617000,"2021-09-30",24143000,33431000,74055000,NA,38963000,19449000,56513000,1928000,NA,190908000,19051000,NA,1219000,116185000,256073000,285000,-1042718000,-19772000,995821000,-19772000,-66384000,-142346000,2300000,28061000,NA,26447000,NA,10673000,107379000,"IO"
"4950","IONQ",4.74117984735921,53.9774286746118,NA,13.79,2.86848450571791,"IonQ, Inc.",2617823488,-4.025,192487008,"2021-09-30",587294000,4082000,597854000,NA,20827000,NA,5521000,2357000,NA,626559000,3909000,54135000,NA,11076000,68892000,10000,-71707000,NA,629364000,NA,557667000,552146000,NA,1967000,3e+05,NA,NA,NA,NA,"IONQ"
"4951","IOT",-23.5743649625265,2.31756329561861,NA,26.04,-1.15573809015623,"Samsara Inc.",12679401472,-0.564,465371008,"2021-01-30",399887000,42248000,491189000,NA,185732000,NA,5044000,204668000,NA,886633000,143109000,107466000,NA,211942000,470369000,1000,-565926000,NA,33122000,NA,-532803000,-537847000,35380000,19400000,168396000,NA,NA,13674000,NA,"IOT"
"4952","IP",2.98805006679269,2.10642826734781,10.786171,49.04,16.3919606801174,"International Paper Company",18968141824,4.541,387263008,"2021-09-30",2.122e+09,3.976e+09,9.896e+09,7.13e+08,1.2068e+10,3.274e+09,NA,3.52e+09,NA,2.9471e+10,1.126e+09,6.646e+09,1e+06,4.698e+09,1.9848e+10,4.49e+08,9.103e+09,-6.301e+09,6.371e+09,-3.314e+09,9.622e+09,6.348e+09,1.745e+09,2.704e+09,7.04e+08,2.21e+08,NA,2.053e+09,8.166e+09,"IP"
"4953","IPG",-5.78869743636851,1.009271742734,21.68831,38.38,-6.63534417827646,"Interpublic Group of Companies,",15124129792,1.771,393755008,"2021-09-30",2.49e+09,6192900000,9132900000,NA,2182800000,4914400000,869700000,705500000,273700000,17805300000,661100000,1.018e+09,122500000,9.049e+09,14511400000,39300000,2908900000,-928400000,1151600000,-928400000,3171400000,-2612700000,4.5e+08,6844200000,NA,500400000,NA,NA,2908300000,"IPG"
"4954","IPI",1.39576816685809,1.90680640822469,22.517006,43.93,30.8289010719254,"Intrepid Potash, Inc",578456576,1.911,13443100,"2021-09-30",25637000,36180000,143184000,3500000,339986000,NA,24784000,30370000,NA,541824000,34830000,26350000,NA,75091000,102604000,13000,-219618000,NA,658825000,NA,439220000,414436000,175000,9593000,NA,NA,NA,76828000,NA,"IPI"
"4955","IPOD",-12.7972383043067,0.383021700447356,NA,10.22,-0.997295282608696,"Social Capital Hedosophia Holdi",587080768,NA,4.6e+07,"2021-09-30",130842,NA,559006,NA,NA,NA,NA,460044242,NA,460603248,NA,505019368,NA,1459463,506478831,1150,-45876733,NA,NA,NA,-45875583,-45875583,NA,1144463,NA,NA,NA,NA,NA,"IPOD"
"4956","IPOF",-12.6430093344317,0.256538054808593,NA,10.24,-1.01241719130435,"Social Capital Hedosophia Holdi",1.472e+09,NA,1.15e+08,"2021-09-30",124283,NA,636798,NA,NA,NA,NA,1150110605,NA,1150747403,NA,1264693105,NA,2482275,1267175380,2875,-116430852,NA,NA,NA,-116427977,-116427977,NA,1704775,NA,NA,NA,NA,NA,"IPOF"
"4957","IPVA",-64.7566001111193,0.471589409466929,NA,9.74,-0.187338139980825,"InterPrivate II Acquisition Cor",316325760,NA,26075000,"2021-09-30",247986,NA,500296,NA,NA,NA,NA,258892291,NA,259392587,NA,263216557,NA,1060872,264277429,667,-4885509,NA,NA,NA,-4884842,-4884842,NA,1060872,NA,NA,NA,NA,NA,"IPVA"
"4958","IPVF",-167.554009044959,0.222191345248364,NA,9.96,-0.0737265340431493,"InterPrivate III Financial Part",330663648,NA,26767500,"2021-09-30",287114,NA,538902,NA,NA,NA,NA,258892291,NA,259431193,NA,258979272,NA,2425396,261404668,667,-1974142,NA,NA,NA,-1973475,-1973475,NA,2425396,NA,NA,NA,NA,NA,"IPVF"
"4959","IQI",0.937996765323503,0.822223425089639,13.74078,13.07,13.9019665946849,"Invesco Quality Municipal Incom",689604736,0.949,52883800,"2021-08-31",NA,13534346,13534346,859512726,NA,NA,NA,298149479,NA,1171196551,91450,255703,NA,16460667,436007730,649699599,85489222,NA,NA,NA,735188821,735188821,NA,11560572,NA,NA,NA,NA,419291360,"IQI"
"4960","IQV",-4.01472753811844,0.935423973591913,64.756935,255.45,-63.374162479062,"IQVIA Holdings, Inc.",48606306304,3.929,191040000,"2021-09-30",1.47e+09,2.386e+09,4.534e+09,1.58e+08,8.89e+08,1.3124e+10,4.812e+09,5.16e+08,1.05e+08,2.4033e+10,2.093e+09,9.15e+08,NA,4.847e+09,1.8204e+10,3e+06,1.925e+09,-6.843e+09,1.0744e+10,-4.45e+08,5.829e+09,-1.2107e+10,4.1e+08,2.663e+09,NA,9.1e+07,1.04e+08,NA,1.2119e+10,"IQV"
"4961","IR",-21.3529160938047,2.46900649271101,60.65856,60.01,-2.80383238448584,"Ingersoll Rand Inc.",24402112512,0.987,407584992,"2021-09-30",2.033e+09,9.27e+08,4030900000,NA,619200000,6100600000,3695800000,476300000,21300000,14922800000,535400000,1145200000,69200000,1632600000,6.2e+09,4200000,93800000,-830900000,9386500000,-81300000,8653600000,-1142800000,207300000,632900000,NA,40100000,NA,863600000,3396200000,"IR"
"4962","IRL",0.56012113060378,4.00750598450116,1.8093537,11.2,19.9954963048435,"New Ireland Fund, Inc (The)",40766516,6.19,3639900,"2021-04-30",609509,435140,1086503,71966221,NA,NA,NA,NA,NA,73052724,NA,NA,NA,271117,271117,48532,28905498,NA,43827577,NA,72781607,72781607,NA,NA,NA,NA,NA,NA,NA,"IRL"
"4963","IRM",-2.87462831001912,0.694873862937611,21.37005,46.67,-16.3325461532698,"Iron Mountain Incorporated (Del",13594373120,2.197,289550016,"2021-09-30",161439000,884348000,1269053000,104948000,6896665000,4472641000,1230330000,260758000,NA,14234395000,297204000,391830000,62654000,1826307000,13197859000,2895000,NA,-3436266000,4407253000,-3436266000,973882000,-4729089000,223266000,324210000,NA,275702000,NA,NA,8493591000,"IRM"
"4964","IRNT",-1.53760281577847,0.660228818662325,NA,3.65,-2.31854425114914,"IronNet, Inc.",316281824,-1.054,88718600,"2021-07-31",14107000,7792000,29604000,NA,3645000,NA,NA,4883000,NA,38132000,15664000,20393000,NA,44839000,65232000,6000,-207706000,-583000,2585000,-583000,-205698000,-205698000,2730000,3051000,3866000,5580000,NA,2317000,NA,"IRNT"
"4965","IRRX",-3056.46418857661,0.00476226487983948,NA,9.89,-0.00402834782608696,"Integrated Rail and Resources A",283187520,NA,2.3e+07,"2021-09-30",25000,NA,25000,NA,NA,NA,NA,5131951,NA,5156951,NA,NA,NA,5249603,5249603,575,-134547,NA,41320,NA,-92652,-92652,NA,NA,5131781,NA,NA,NA,NA,"IRRX"
"4966","IRS",0.00855162923462011,0.555691496870735,NA,4.2,976.473606626315,"IRSA Inversiones Y Representaci",550049344,-6.44,65870700,"2021-09-30",2.153e+09,9.455e+09,1.1809e+10,1.7798e+10,5.392e+09,1.48e+08,2.332e+09,1.99625e+11,5.6e+08,2.37104e+11,1.129e+09,7.4573e+10,2.2423e+10,2.1251e+10,1.4788e+11,6.57e+08,2.265e+10,1.6982e+10,2.6512e+10,1.7261e+10,6.6801e+10,6.4321e+10,NA,5.752e+09,NA,8.863e+09,NA,2.01e+08,5.1226e+10,"IRS"
"4967","IRT",7.11275617300918,2.17249725322845,84.840996,23.96,3.37562531176874,"Independence Realty Trust, Inc.",5304601088,0.283,220932992,"2021-09-30",8720000,NA,136435000,13561000,1683876000,NA,346000,12693000,NA,1846911000,12648000,4055000,3852000,62801000,1096926000,1051000,-200429000,-19507000,965018000,-19507000,746133000,745787000,126547000,39593000,NA,8852000,NA,NA,1027369000,"IRT"
"4968","IS",8.43069696988393,3.91124253479888,146.30435,6.76,1.28419289497575,"ironSource Ltd.",6832498176,0.046,631081984,"2021-09-30",787961000,188994000,1009875000,2e+07,57097000,205842000,29677000,13030000,3344000,1335521000,38991000,2718000,NA,258198000,289571000,NA,106139000,-67460000,1007271000,NA,1045950000,810431000,32920000,213205000,NA,NA,NA,NA,NA,"IS"
"4969","IT",-7.39922798740174,0.726051318210363,37.697197,303.21,-40.8853463685113,"Gartner, Inc.",24878942208,8.025,82239000,"2021-09-30",765530000,994284000,2108848000,NA,913337000,2952927000,743950000,275577000,NA,6994639000,2029052000,514951000,NA,2904544000,6660132000,82000,2839668000,-4559806000,2054563000,-83837000,334507000,-3362370000,254609000,755689000,NA,33149000,NA,NA,2500549000,"IT"
"4970","ITCB",0.00130983275391448,0.299823202942858,2.24,3.38,2565.21301800214,"Itau CorpBanca",2167536128,1.5,645100032,"2021-09-30",4.027962e+12,1.33905e+11,8.734192e+12,2.692532e+12,2.01387e+11,4.92512e+11,2.08666e+11,2.3439556e+13,2.49849e+11,3.5768845e+13,9.5345e+11,4.89189e+11,7.5975e+10,2.9131141e+13,3.3336873e+13,1.862826e+12,1.48061e+11,3.4511e+11,NA,3.4511e+11,2.355997e+12,1.654819e+12,9.33928e+11,1.7233505e+13,NA,7.399562e+12,1.09026e+11,8.822e+09,3.610154e+12,"ITCB"
"4971","ITGR",-11.6481726818363,2.82953135988748,30.954529,83.25,-7.0714954162616,"Integer Holdings Corporation",2719766784,2.661,33018900,"2021-10-01",25472000,249508000,442567000,23350000,297321000,849686000,716060000,19146000,4364000,2348130000,1988000,203277000,NA,156410000,1015877000,33000,590535000,31172000,710513000,31172000,1332253000,-233493000,115000,68418000,NA,20250000,NA,149235000,614808000,"ITGR"
"4972","ITT",7.81288914803078,1.82584519572954,43.88768,101.11,12.9030373831776,"ITT Inc.",8629336064,2.297,85600000,"2021-10-02",585800000,577800000,1641800000,14200000,571100000,929100000,109400000,188600000,36900000,3454200000,131900000,336100000,2e+06,899200000,1309200000,85600000,2376800000,-319400000,NA,-319400000,2.143e+09,1104500000,64500000,3.42e+08,NA,2200000,NA,413700000,11300000,"ITT"
"4973","ITUB",0.324281744687226,0.377114984179424,7.8893056,4.22,12.9671190287199,"Itau Unibanco Banco Holding SA",41124438016,0.533,9779890176,"2021-09-30",4.9038e+10,8.028e+09,5.18693e+11,5.39996e+11,1.1828e+10,NA,2.0789e+10,9.51703e+11,5.367e+10,2.043009e+12,1.18831e+11,2.79633e+11,1.1356e+10,1.375424e+12,1.884047e+12,9.0729e+10,5.9866e+10,-3.273e+09,2.84e+08,-2.745e+09,1.47606e+11,1.26817e+11,1.21794e+11,8.18734e+11,NA,1.96492e+11,2.37341e+11,NA,2.23817e+11,"ITUB"
"4974","ITW",-42.9664896213215,2.19526034712951,28.670195,246.04,-5.73784346903045,"Illinois Tool Works Inc.",77382647808,8.599,313880992,"2021-09-30",1.987e+09,2.729e+09,6.577e+09,NA,1.744e+09,4.61e+09,6.83e+08,1.903e+09,5.8e+08,1.5517e+10,4.53e+08,2.056e+09,1e+06,2.996e+09,1.2024e+10,6e+06,2.4098e+10,-2.2028e+10,1.416e+09,-1.638e+09,3.492e+09,-1.801e+09,NA,5.65e+08,NA,5.79e+08,NA,1.524e+09,6.972e+09,"ITW"
"4975","IVAN",-9.79037102884903,4.04244545653428,NA,9.97,-1.27357278985507,"Ivanhoe Capital Acquisition Cor",344137504,-0.011,27600000,"2021-09-30",254887,NA,1016291,NA,NA,NA,NA,276052152,NA,277068443,10532,310903507,NA,251405,312219052,690,-35151299,NA,NA,NA,-35150609,-35150609,NA,42862,NA,NA,NA,NA,1064140,"IVAN"
"4976","IVC",-0.595888977282772,1.63755701074905,NA,2.74,-4.52265439167097,"Invacare Corporation",94378088,-1.515,35019700,"2021-09-30",73656000,141394000,377357000,84000,140450000,370739000,27357000,6093000,2278000,922080000,22065000,71781000,NA,230439000,682366000,9979000,20707000,-68683000,277711000,39103000,239714000,-158382000,1353000,110234000,463000,3121000,NA,153199000,306334000,"IVC"
"4977","IVR",0.869956108646124,0.0680619178777798,13.3483715,2.88,3.2989020577698,"INVESCO MORTGAGE CAPITAL INC",894665472,0.215,311740992,"2021-09-30",189528000,40626000,538820000,575813000,NA,NA,NA,8264615000,NA,9379248000,28331000,6262000,NA,7916615000,7922877000,3117000,-2780095000,44034000,3761347000,44034000,1028403000,1028403000,308476000,1986000,NA,7873798000,NA,NA,NA,"IVR"
"4978","IVT",1.23336202169656,3.00116395673662,299.3559,28.24,22.5725287462778,"InvenTrust Properties Corp.",1983924480,0.093,71261400,"2021-09-30",138341000,29256000,167597000,104963000,1929709000,NA,86266000,25807000,NA,2314342000,13933000,50612000,NA,55844000,619526000,71000,NA,-3859851000,5554596000,-3859851000,1694816000,1608550000,NA,41638000,25807000,NA,NA,NA,509812000,"IVT"
"4979","IVZ",-2.28404767843013,6.45199357889713,9.895257,25.1,-10.9608048280134,"Invesco Ltd",11546317824,2.53,461207008,"2021-09-30",1773200000,957700000,14871200000,6.59e+08,512500000,8878200000,7246600000,646400000,NA,32813900000,NA,12149900000,1194500000,2304900000,16539300000,113200000,6821200000,-3524900000,7660100000,-477300000,11069600000,-5055200000,11966400000,1401700000,NA,NA,29100000,NA,2084500000,"IVZ"
"4980","IX",0.0129690875198206,5.30249664293923,12.87596,112.24,8652.42026167473,"Orix Corp",26827335680,8.715,239072992,"2021-09-30",1.030893e+12,4.947878e+12,6.298279e+12,3.395336e+12,8.46472e+11,5.61118e+11,4.87976e+11,2.245497e+12,NA,1.3834678e+13,4.43943e+11,5.08689e+12,9.0845e+10,1.187795e+12,1.0626179e+13,2.21111e+11,2.839047e+12,-2.02306e+11,2.59802e+11,-5.9822e+10,3.117654e+12,2.06856e+12,1.77993e+11,2.30282e+11,NA,1.9564e+10,4.435e+09,1.32891e+11,4.351494e+12,"IX"
"4981","J",-6.1755458446596,1.33707059731009,42.133133,134.57,-21.8049562389439,"Jacobs Engineering Group Inc.",17431818240,3.196,129453000,"2021-10-01",1014249000,3101418000,4291895000,131500000,1003214000,7.197e+09,1565758000,443242000,103193000,14632609000,570005000,1180835000,692518000,3209924000,8000050000,128893000,4015578000,-794442000,2590012000,-794442000,5940041000,-2822717000,12300000,908441000,NA,53456000,NA,NA,2850933000,"J"
"4982","JATT",-16.5410931273389,11.470749913639,NA,9.9,-0.745998188405797,"JATT Acquisition Corp",170286832,NA,13800000,"2021-09-30",986647,9573,1527468,NA,NA,NA,NA,139386919,NA,140914387,NA,151076000,NA,133162,151209162,345,-10295120,NA,NA,NA,-10294775,-10294775,NA,29885,NA,NA,NA,NA,NA,"JATT"
"4983","JBGS",1.28818318940045,3.78294849256984,NA,29.91,23.2187473501638,"JBG SMITH Properties",3880074752,-0.542,129725000,"2021-09-30",194277000,239010000,574558000,486052000,4725029000,NA,75229000,148110000,NA,6008978000,28406000,103983000,543408000,151881000,2378289000,1298000,-495033000,-25446000,3606462000,-25446000,3087281000,3012052000,141271000,105307000,125896000,NA,NA,NA,2072778000,"JBGS"
"4984","JBI",-2.81305377486158,1.30604818519964,NA,11.67,-4.12007762585118,"Janus International Group, Inc.",1698653568,-0.427,146562000,"2021-09-25",9221607,125282957,199692734,NA,49786563,369607198,445678821,65609683,63616900,1130374999,54939829,39759276,NA,152898443,918935797,13838,-18859377,-1123039,231407780,-1123039,211439202,-603846817,3505602,56817373,NA,8111212,NA,52830737,726278078,"JBI"
"4985","JBL",7.72422206060606,0.987212703719181,14.5376425,71.12,9.19963201471941,"Jabil Inc.",10195973120,4.888,143484000,"2021-11-30",1.229e+09,5.05e+09,1.1812e+10,NA,4.446e+09,NA,8.86e+08,4.44e+08,1.76e+08,1.7588e+10,NA,6.34e+08,1e+06,1.1965e+10,1.5381e+10,NA,2.917e+09,-3.278e+09,2.567e+09,-4.8e+07,2.206e+09,1.32e+09,NA,7.483e+09,NA,5e+08,NA,4.681e+09,2.379e+09,"JBL"
"4986","JBT",-16.7116957754194,1.32140015910899,42.09863,153.12,-9.19475826379292,"John Bean Technologies Corporat",4881486336,3.65,31768100,"2021-09-30",58200000,319700000,664400000,NA,268300000,664800000,334600000,106400000,NA,2038500000,263900000,174500000,NA,502800000,1331200000,3e+05,7.05e+08,-212300000,214300000,-212300000,707300000,-292100000,68600000,183400000,NA,NA,NA,217900000,653900000,"JBT"
"4987","JCI",-8.90497611641885,1.09892284018466,35.180458,80.26,-8.97588028482567,"Johnson Controls International ",56297259008,2.272,704332032,"2021-09-30",1.336e+09,5.738e+09,9.998e+09,1.066e+09,4.604e+09,1.8335e+10,5.549e+09,2.338e+09,7.55e+08,4.189e+10,3.666e+09,5.478e+09,1.191e+09,9.098e+09,2.3137e+10,7e+06,2.025e+09,-1.586e+09,1.7116e+10,-4.34e+08,1.7562e+10,-6.322e+09,8.67e+08,3.746e+09,1.17e+08,2.26e+08,NA,2.057e+09,7.506e+09,"JCI"
"4988","JEF",1.08401500202909,1.20619383907863,6.2076974,37.68,34.5198149386854,"Jefferies Financial Group Inc.",9188891648,6.028,245560992,"2021-08-31",2294281000,3794198000,27936401000,16383160000,45372000,NA,46979000,2877861000,NA,58037399000,12759555000,11494986000,57079000,23160789000,47473437000,245557000,7681488000,-357973000,2812811000,-357973000,10381883000,8476720000,417109000,NA,NA,756536000,NA,NA,5657731000,"JEF"
"4989","JELD",-99.0952814771493,1.80747859398766,15.429082,25.95,-0.26126369817204,"JELD-WEN Holding, Inc.",2372142848,1.678,91623904,"2021-09-25",443851000,590769000,1695724000,1085000,1045971000,621504000,232858000,229405000,200753000,3826547000,114305000,212539000,NA,938171000,2996123000,916000,220308000,-106263000,715463000,-106263000,830424000,-23938000,59163000,354131000,NA,46447000,NA,601941000,1566150000,"JELD"
